DS_IDENTIFICACAO_RECURSO,DT_AUTUACAO,DT_BAIXA,SG_UF_TRIBUNAL_ORIGEM,SG_UF_TRIBUNAL,NR_INSTANCIA_ORIGEM,NR_INSTANCIA,DT_DISTRIBUICAO,id_recurso
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9041
Processo,2022-09-12,2023-03-17,MT,MT,11,2,2022-09-12,9042
Processo,2022-09-12,2023-03-17,MT,MT,11,2,2022-09-12,9043
Processo,2022-09-12,2023-03-17,MT,MT,11,2,2022-09-12,9044
Processo,2022-09-12,2023-03-17,MT,MT,11,2,2022-09-12,9045
Processo,2022-08-13,2022-09-05,MT,MT,11,2,2022-08-13,9046
Processo,2022-09-14,,MT,MT,11,2,2022-09-14,9047
Processo,2022-09-14,,MT,MT,11,2,2022-09-14,9048
Processo,2022-08-16,2022-10-07,MT,MT,11,2,2022-08-16,9049
Processo,2022-08-16,2022-10-07,MT,MT,11,2,2022-08-16,9050
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9051
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9052
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9053
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9054
Processo,2022-08-10,2022-08-26,MT,MT,11,2,2022-08-10,9055
Processo,2022-09-14,,MT,MT,11,2,2022-09-14,9056
Processo,2022-09-14,,MT,MT,11,2,2022-09-14,9057
Processo,2022-09-13,2023-03-27,MT,MT,11,2,2022-09-13,9058
Processo,2022-09-04,,MT,MT,11,2,2022-12-26,9059
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9060
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9061
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9062
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9063
Processo,2022-10-25,2023-01-30,MT,MT,11,2,2022-11-04,9064
Processo,2022-09-23,,MT,MT,11,2,2023-06-22,9065
Processo,2022-09-23,,MT,MT,11,2,2023-06-22,9066
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9067
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9068
Processo,2022-10-04,2023-08-09,MT,MT,11,2,2022-12-21,9069
Processo,2022-10-04,2023-08-09,MT,MT,11,2,2022-12-21,9070
Processo,2022-10-04,2023-08-09,MT,MT,11,2,2022-12-21,9071
Processo,2022-10-04,2023-08-09,MT,MT,11,2,2022-12-21,9072
Processo,2022-09-13,2023-04-11,MT,MT,11,2,2022-09-13,9073
Processo,2022-09-13,2023-04-11,MT,MT,11,2,2022-09-13,9074
Processo,2022-09-13,2023-04-11,MT,MT,11,2,2022-09-13,9075
Processo,2022-09-19,,MT,MT,11,2,2022-09-20,9076
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9077
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9078
Processo,2022-09-14,,MT,MT,11,2,2022-12-28,9079
Processo,2022-09-14,,MT,MT,11,2,2022-12-28,9080
Processo,2022-09-12,,MT,MT,11,2,2022-12-21,9081
Processo,2022-09-12,,MT,MT,11,2,2022-12-21,9082
Processo,2022-08-14,2022-09-15,MT,MT,11,2,2022-08-14,9083
Processo,2022-09-14,2022-10-01,MT,MT,11,2,2022-09-14,9084
Processo,2022-05-27,2023-02-06,MT,MT,11,2,2022-12-21,9085
Processo,2022-08-15,2022-11-18,MT,MT,11,2,2022-08-15,9086
Processo,2022-08-15,2022-11-18,MT,MT,11,2,2022-08-15,9087
Processo,2022-08-15,2022-11-18,MT,MT,11,2,2022-08-15,9088
Processo,2022-09-20,2023-07-10,MT,MT,11,2,2022-12-21,9089
Processo,2022-09-20,2023-07-10,MT,MT,11,2,2022-12-21,9090
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9091
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9092
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9093
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9094
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9095
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9096
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9097
Processo,2022-09-13,,MT,MT,11,2,2022-09-13,9098
Processo,2022-08-10,2022-09-20,MT,MT,11,2,2022-08-10,9099
Processo,2022-10-04,,MT,MT,11,2,2022-12-21,9100
Processo,2022-10-04,,MT,MT,11,2,2022-12-21,9101
Processo,2022-10-04,,MT,MT,11,2,2022-12-21,9102
Processo,2022-08-28,2023-05-25,MT,MT,11,2,2022-08-28,9103
Processo,2022-08-28,2023-05-25,MT,MT,11,2,2022-08-28,9104
Processo,2022-08-10,2022-09-13,MT,MT,11,2,2022-08-10,9105
Processo,2022-09-14,2023-09-29,MT,MT,11,2,2022-09-14,9106
Processo,2022-09-14,2023-09-29,MT,MT,11,2,2022-09-14,9107
Processo,2022-09-14,2023-09-29,MT,MT,11,2,2022-09-14,9108
Processo,2022-09-15,2023-08-01,MT,MT,11,2,2022-12-21,9109
Processo,2022-09-15,2023-08-01,MT,MT,11,2,2022-12-21,9110
Processo,2022-09-15,2023-08-01,MT,MT,11,2,2022-12-21,9111
Processo,2022-09-15,2023-08-01,MT,MT,11,2,2022-12-21,9112
Processo,2022-08-11,2022-09-02,MT,MT,11,2,2022-08-15,9113
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9114
Processo,2022-08-12,2022-10-04,PA,PA,14,2,2022-08-12,9115
Processo,2022-08-12,2022-10-04,PA,PA,14,2,2022-08-12,9116
Processo,2022-08-15,2022-09-22,PA,PA,14,2,2022-08-15,9117
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9118
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9119
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9120
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9121
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9122
Processo,2022-09-30,2023-02-23,PA,PA,14,2,2022-09-30,9123
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9124
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9125
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9126
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9127
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9128
Processo,2022-10-19,2023-10-26,PA,PA,14,2,2023-01-17,9129
Processo,2022-12-12,,PA,PA,14,2,2022-12-12,9130
Processo,2022-12-12,,PA,PA,14,2,2022-12-12,9131
Processo,2022-08-15,2022-09-28,PA,PA,14,2,2022-08-15,9132
Processo,2022-08-15,2022-09-28,PA,PA,14,2,2022-08-15,9133
Processo,2022-09-13,2023-08-08,PA,PA,14,2,2022-09-13,9134
Processo,2022-09-13,2023-08-08,PA,PA,14,2,2022-09-13,9135
Processo,2022-09-13,2023-08-08,PA,PA,14,2,2022-09-13,9136
Processo,2022-08-15,2022-09-20,PA,PA,14,2,2022-08-15,9137
Processo,2022-07-29,2023-09-20,PA,PA,14,2,2022-07-29,9138
Processo,2022-07-29,2023-09-20,PA,PA,14,2,2022-07-29,9139
Processo,2022-07-29,2023-09-20,PA,PA,14,2,2022-07-29,9140
Processo,2022-07-29,2023-09-20,PA,PA,14,2,2022-07-29,9141
Processo,2022-09-12,2023-08-17,PA,PA,14,2,2022-09-12,9142
Processo,2022-09-12,2023-08-17,PA,PA,14,2,2022-09-12,9143
Processo,2022-09-15,2023-08-02,PA,PA,14,2,2022-09-15,9144
Processo,2022-09-15,2023-08-02,PA,PA,14,2,2022-09-15,9145
Processo,2022-09-15,2023-08-02,PA,PA,14,2,2022-09-15,9146
Processo,2022-08-20,2022-10-24,PA,PA,14,2,2022-08-20,9147
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9148
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9149
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9150
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9151
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9152
Processo,2022-08-10,2023-02-10,PA,PA,14,2,2022-08-10,9153
Processo,2022-08-30,2022-09-14,PA,PA,14,2,2022-08-30,9154
Processo,2022-09-04,,PA,PA,14,2,2023-07-27,9155
Processo,2022-09-04,,PA,PA,14,2,2023-07-27,9156
Processo,2022-09-04,,PA,PA,14,2,2023-07-27,9157
Processo,2022-09-04,,PA,PA,14,2,2023-07-27,9158
Processo,2022-09-04,,PA,PA,14,2,2023-07-27,9159
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9160
Processo,2022-08-21,2022-10-04,PA,PA,14,2,2022-08-21,9161
Processo,2022-08-01,2022-09-19,PA,PA,14,2,2022-08-01,9162
Processo,2022-08-01,2022-09-19,PA,PA,14,2,2022-08-01,9163
Processo,2022-09-05,2022-10-04,PA,PA,14,2,2022-09-05,9164
Processo,2022-09-07,,PA,PA,14,2,2023-07-27,9165
Processo,2022-09-07,,PA,PA,14,2,2023-07-27,9166
Processo,2022-09-07,,PA,PA,14,2,2023-07-27,9167
Processo,2022-01-27,,PA,PA,14,2,2022-01-27,9168
Processo,2022-01-27,,PA,PA,14,2,2022-01-27,9169
Processo,2022-09-01,,PA,PA,14,2,2023-05-31,9170
Processo,2022-09-01,,PA,PA,14,2,2023-05-31,9171
Processo,2022-08-08,2023-03-16,PA,PA,14,2,2022-08-08,9172
Processo,2022-09-12,2023-02-09,PA,PA,14,2,2022-09-12,9173
Processo,2022-09-12,2023-02-09,PA,PA,14,2,2022-09-12,9174
Processo,2022-09-12,2023-02-09,PA,PA,14,2,2022-09-12,9175
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9176
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9177
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9178
Processo,2022-08-13,2022-09-19,PA,PA,14,2,2022-08-13,9179
Processo,2022-08-13,2022-09-19,PA,PA,14,2,2022-08-13,9180
Processo,2022-07-29,2022-09-19,PA,PA,14,2,2022-07-29,9181
Processo,2022-08-12,2022-10-04,PA,PA,14,2,2022-08-12,9182
Processo,2022-08-12,2022-10-04,PA,PA,14,2,2022-08-12,9183
Processo,2022-08-19,2022-10-13,PA,PA,14,2,2022-08-20,9184
Processo,2022-08-19,2022-10-13,PA,PA,14,2,2022-08-20,9185
Processo,2022-08-17,2022-10-18,PA,PA,14,2,2022-08-17,9186
Processo,2022-09-09,,PA,PA,14,2,2022-09-09,9187
Processo,2022-08-12,2022-09-19,PA,PA,14,2,2022-08-12,9188
Processo,2022-08-12,2022-09-19,PA,PA,14,2,2022-08-12,9189
Processo,2022-09-01,2022-10-20,PA,PA,14,2,2022-09-01,9190
Processo,2022-09-01,2022-10-20,PA,PA,14,2,2022-09-01,9191
Processo,2022-09-01,2022-10-20,PA,PA,14,2,2022-09-01,9192
Processo,2022-09-01,2022-10-10,PA,PA,14,2,2022-09-01,9193
Processo,2022-09-29,2023-08-08,PA,PA,14,2,2022-09-29,9194
Processo,2022-09-29,2023-08-08,PA,PA,14,2,2022-09-29,9195
Processo,2022-09-13,2023-10-16,PA,PA,14,2,2022-09-13,9196
Processo,2022-09-13,2023-10-16,PA,PA,14,2,2022-09-13,9197
Processo,2022-09-29,,PA,PA,14,2,2023-07-27,9198
Processo,2022-09-29,,PA,PA,14,2,2023-07-27,9199
Processo,2022-09-29,,PA,PA,14,2,2023-07-27,9200
Processo,2022-09-03,,PA,PA,14,2,2023-06-20,9201
Processo,2022-08-21,,PA,PA,14,2,2023-08-04,9202
Processo,2022-08-21,,PA,PA,14,2,2023-08-04,9203
Processo,2022-09-12,2023-07-26,PA,PA,14,2,2022-09-12,9204
Processo,2022-10-02,,PA,PA,14,2,2023-07-31,9205
Processo,2022-10-02,,PA,PA,14,2,2023-07-31,9206
Processo,2022-10-02,,PA,PA,14,2,2023-07-31,9207
Processo,2022-08-22,,PA,PA,14,2,2023-07-27,9208
Processo,2022-09-08,,PA,PA,14,2,2023-05-02,9209
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9210
Processo,2022-09-10,,PA,PA,14,2,2022-09-10,9211
Processo,2022-07-27,2022-12-15,PA,PA,14,2,2022-07-27,9212
Processo,2022-07-27,2022-12-15,PA,PA,14,2,2022-07-27,9213
Processo,2022-07-27,2022-12-15,PA,PA,14,2,2022-07-27,9214
Processo,2022-07-27,2022-12-15,PA,PA,14,2,2022-07-27,9215
Processo,2022-08-12,2022-10-25,PA,PA,14,2,2022-08-12,9216
Processo,2022-08-12,2022-10-25,PA,PA,14,2,2022-08-12,9217
Processo,2023-05-23,2023-09-21,PA,PA,14,2,2023-05-23,9218
Processo,2022-09-06,,PA,PA,14,2,2023-08-02,9219
Processo,2022-09-06,,PA,PA,14,2,2023-08-02,9220
Processo,2023-01-07,,PA,PA,14,2,2023-01-07,9221
Processo,2022-08-08,2022-12-15,PA,PA,14,2,2022-08-08,9222
Processo,2022-08-08,2022-12-15,PA,PA,14,2,2022-08-08,9223
Processo,2022-08-08,2022-10-03,PA,PA,14,2,2022-08-08,9224
Processo,2022-08-08,2022-10-03,PA,PA,14,2,2022-08-08,9225
Processo,2022-08-08,2022-10-03,PA,PA,14,2,2022-08-08,9226
Processo,2022-08-08,2022-10-03,PA,PA,14,2,2022-08-08,9227
Processo,2022-09-09,,PA,PA,14,2,2022-09-09,9228
Processo,2022-09-09,,PA,PA,14,2,2022-09-09,9229
Processo,2022-08-10,2022-09-21,PA,PA,14,2,2022-08-10,9230
Processo,2022-09-23,2022-10-25,PA,PA,14,2,2022-09-23,9231
Processo,2022-09-27,,PA,PA,14,2,2023-07-25,9232
Processo,2022-09-25,,PA,PA,14,2,2022-09-25,9233
Processo,2022-09-25,,PA,PA,14,2,2022-09-25,9234
Processo,2022-09-25,,PA,PA,14,2,2022-09-25,9235
Processo,2022-09-01,,PA,PA,14,2,2023-07-25,9236
Processo,2022-09-01,,PA,PA,14,2,2023-07-25,9237
Processo,2022-09-01,,PA,PA,14,2,2023-07-25,9238
Processo,2022-09-01,,PA,PA,14,2,2023-07-25,9239
Processo,2022-08-13,2022-10-14,PA,PA,14,2,2022-08-13,9240
Processo,2022-08-13,2022-10-14,PA,PA,14,2,2022-08-13,9241
Processo,2022-08-12,2022-10-18,PA,PA,14,2,2022-08-12,9242
Processo,2022-08-12,2022-10-18,PA,PA,14,2,2022-08-12,9243
Processo,2022-08-04,2022-10-10,PA,PA,14,2,2022-08-04,9244
Processo,2022-08-04,2022-10-10,PA,PA,14,2,2022-08-04,9245
Processo,2022-08-12,2022-12-02,PA,PA,14,2,2022-08-12,9246
Processo,2022-08-12,2022-12-02,PA,PA,14,2,2022-08-12,9247
Processo,2022-07-29,2022-09-19,PA,PA,14,2,2022-07-29,9248
Processo,2022-09-09,,PA,PA,14,2,2022-09-09,9249
Processo,2022-09-09,,PA,PA,14,2,2022-09-09,9250
Processo,2022-08-12,2022-09-20,PA,PA,14,2,2022-08-12,9251
Processo,2022-09-30,,PA,PA,14,2,2023-07-27,9252
Processo,2022-09-30,,PA,PA,14,2,2023-07-27,9253
Processo,2022-09-30,,PA,PA,14,2,2023-07-27,9254
Processo,2022-12-10,,PA,PA,14,2,2022-12-10,9255
Processo,2022-12-10,,PA,PA,14,2,2022-12-10,9256
Processo,2022-09-13,,PA,PA,14,2,2023-10-11,9257
Processo,2022-08-19,2022-10-13,PA,PA,14,2,2022-08-20,9258
Processo,2022-08-19,2022-10-13,PA,PA,14,2,2022-08-20,9259
Processo,2022-08-10,2022-10-06,PA,PA,14,2,2022-08-10,9260
Processo,2022-08-02,2022-12-05,PA,PA,14,2,2022-08-02,9261
Processo,2022-08-02,2022-12-05,PA,PA,14,2,2022-08-02,9262
Processo,2022-08-02,2022-12-05,PA,PA,14,2,2022-08-02,9263
Processo,2022-08-02,2022-12-05,PA,PA,14,2,2022-08-02,9264
Processo,2022-08-02,2022-12-05,PA,PA,14,2,2022-08-02,9265
Processo,2022-08-09,2022-09-20,PA,PA,14,2,2022-08-09,9266
Processo,2022-08-09,2022-09-21,PA,PA,14,2,2022-08-09,9267
Processo,2022-08-10,2022-09-20,PA,PA,14,2,2022-08-10,9268
Processo,2022-08-10,2022-09-20,PA,PA,14,2,2022-08-10,9269
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9270
Processo,2022-08-15,2022-12-05,PA,PA,14,2,2022-08-15,9271
Processo,2022-09-27,,PA,PA,14,2,2022-09-27,9272
Processo,2022-09-27,,PA,PA,14,2,2022-09-27,9273
Processo,2022-09-27,,PA,PA,14,2,2022-09-27,9274
Processo,2022-09-27,,PA,PA,14,2,2022-09-27,9275
Processo,2022-09-11,,PA,PA,14,2,2023-07-27,9276
Processo,2022-09-11,,PA,PA,14,2,2023-07-27,9277
Processo,2022-09-08,,PA,PA,14,2,2023-03-08,9278
Processo,2022-08-15,2023-11-07,PA,PA,14,2,2022-08-15,9279
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9280
Processo,2022-08-30,2022-09-13,PA,PA,14,2,2022-08-30,9281
Processo,2022-08-08,2022-09-27,PA,PA,14,2,2022-08-08,9282
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9283
Processo,2022-09-13,2023-08-02,PA,PA,14,2,2022-09-13,9284
Processo,2022-09-13,2023-08-02,PA,PA,14,2,2022-09-13,9285
Processo,2022-08-15,2022-09-20,PA,PA,14,2,2022-08-15,9286
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9287
Processo,2022-09-13,2023-10-30,PA,PA,14,2,2022-09-13,9288
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9289
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9290
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9291
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9292
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9293
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9294
Processo,2022-09-18,,PA,PA,14,2,2023-05-31,9295
Processo,2022-09-18,,PA,PA,14,2,2023-05-31,9296
Processo,2022-09-18,,PA,PA,14,2,2023-05-31,9297
Processo,2022-09-06,,PA,PA,14,2,2022-12-30,9298
Processo,2022-09-06,,PA,PA,14,2,2022-12-30,9299
Processo,2022-08-13,2022-09-26,PA,PA,14,2,2022-08-13,9300
Processo,2022-08-13,,PA,PA,14,2,2022-08-13,9301
Processo,2022-08-13,,PA,PA,14,2,2022-08-13,9302
Processo,2022-08-13,,PA,PA,14,2,2022-08-13,9303
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9304
Processo,2022-09-22,2022-10-25,PA,PA,14,2,2022-09-22,9305
Processo,2022-08-30,2022-10-19,PA,PA,14,2,2022-08-30,9306
Processo,2023-07-06,,PA,PA,14,2,2023-07-06,9307
Processo,2022-08-13,2022-09-20,PA,PA,14,2,2022-08-13,9308
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9309
Processo,2022-09-01,,PA,PA,14,2,2023-07-27,9310
Processo,2022-09-01,,PA,PA,14,2,2023-07-27,9311
Processo,2022-08-30,,PA,PA,14,2,2023-05-31,9312
Processo,2022-08-30,,PA,PA,14,2,2023-05-31,9313
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9314
Processo,2021-11-12,2022-12-08,PA,PA,14,2,2021-11-12,9315
Processo,2021-11-12,2022-12-08,PA,PA,14,2,2021-11-12,9316
Processo,2022-08-09,,PA,PA,14,2,2023-07-27,9317
Processo,2022-08-09,,PA,PA,14,2,2023-07-27,9318
Processo,2022-11-30,,PA,PA,14,2,2022-11-30,9319
Processo,2023-01-20,2023-09-27,PA,PA,14,2,2023-01-20,9320
Processo,2023-01-20,2023-09-27,PA,PA,14,2,2023-01-20,9321
Processo,2022-12-21,,PA,PA,14,2,2022-12-21,9322
Processo,2022-11-04,2023-07-13,PA,PA,14,2,2022-11-04,9323
Processo,2022-08-09,2022-09-20,PA,PA,14,2,2022-08-09,9324
Processo,2022-09-10,,PA,PA,14,2,2022-09-10,9325
Processo,2022-08-02,2022-09-20,PA,PA,14,2,2022-08-02,9326
Processo,2022-09-13,2023-10-30,PA,PA,14,2,2022-09-13,9327
Processo,2022-09-13,2023-10-30,PA,PA,14,2,2022-09-13,9328
Processo,2022-09-13,2023-10-30,PA,PA,14,2,2022-09-13,9329
Processo,2022-09-22,2022-09-28,PA,PA,14,2,2022-09-23,9330
Processo,2023-01-05,,PA,PA,14,2,2023-03-23,9331
Processo,2023-01-05,,PA,PA,14,2,2023-03-23,9332
Processo,2023-01-05,,PA,PA,14,2,2023-03-23,9333
Processo,2023-01-05,,PA,PA,14,2,2023-03-23,9334
Processo,2022-09-11,2023-07-31,PA,PA,14,2,2022-09-11,9335
Processo,2022-09-11,2023-07-31,PA,PA,14,2,2022-09-11,9336
Processo,2022-08-09,,PA,PA,14,2,2022-08-09,9337
Processo,2022-08-09,,PA,PA,14,2,2022-08-09,9338
Processo,2022-09-02,2023-07-27,PA,PA,14,2,2022-09-02,9339
Processo,2022-09-14,,PA,PA,14,2,2022-09-14,9340
Processo,2022-09-14,,PA,PA,14,2,2022-09-14,9341
Processo,2022-08-08,2022-12-05,PA,PA,14,2,2022-08-08,9342
Processo,2022-09-15,,PA,PA,14,2,2023-05-31,9343
Processo,2022-09-15,,PA,PA,14,2,2023-05-31,9344
Processo,2022-09-15,,PA,PA,14,2,2023-05-31,9345
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9346
Processo,2022-09-14,2023-08-17,PA,PA,14,2,2022-09-14,9347
Processo,2022-09-14,2023-08-17,PA,PA,14,2,2022-09-14,9348
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9349
Processo,2022-09-13,2023-09-27,PA,PA,14,2,2022-09-13,9350
Processo,2022-09-13,2023-09-27,PA,PA,14,2,2022-09-13,9351
Processo,2022-09-10,,PA,PA,14,2,2023-07-27,9352
Processo,2022-09-10,,PA,PA,14,2,2023-07-27,9353
Processo,2022-09-10,,PA,PA,14,2,2023-07-27,9354
Processo,2022-08-20,2022-10-25,PA,PA,14,2,2022-08-20,9355
Processo,2022-09-16,,PA,PA,14,2,2022-09-16,9356
Processo,2022-09-16,,PA,PA,14,2,2022-09-16,9357
Processo,2022-09-29,2022-11-08,PA,PA,14,2,2022-09-29,9358
Processo,2022-09-29,2022-11-08,PA,PA,14,2,2022-09-29,9359
Processo,2022-09-13,2023-08-18,PA,PA,14,2,2022-09-13,9360
Processo,2022-09-13,2023-08-18,PA,PA,14,2,2022-09-13,9361
Processo,2022-09-13,2023-08-18,PA,PA,14,2,2022-09-13,9362
Processo,2022-10-25,2023-09-19,PA,PA,14,2,2022-10-25,9363
Processo,2022-10-25,2023-09-19,PA,PA,14,2,2022-10-25,9364
Processo,2022-09-13,2023-08-17,PA,PA,14,2,2022-09-13,9365
Processo,2022-08-09,2022-09-27,PA,PA,14,2,2022-08-09,9366
Processo,2022-08-09,2022-09-27,PA,PA,14,2,2022-08-09,9367
Processo,2022-09-10,,PA,PA,14,2,2022-09-10,9368
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9369
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9370
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9371
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9372
Processo,2022-09-12,,PA,PA,14,2,2022-09-12,9373
Processo,2022-09-08,2023-10-27,PA,PA,14,2,2023-05-31,9374
Processo,2022-09-08,2023-10-27,PA,PA,14,2,2023-05-31,9375
Processo,2022-09-08,2023-10-27,PA,PA,14,2,2023-05-31,9376
Processo,2022-11-04,,PA,PA,14,2,2022-11-04,9377
Processo,2022-08-15,2022-09-19,PA,PA,14,2,2022-08-15,9378
Processo,2022-08-15,2022-09-19,PA,PA,14,2,2022-08-15,9379
Processo,2022-08-08,2022-09-21,PA,PA,14,2,2022-08-08,9380
Processo,2022-08-08,2022-09-21,PA,PA,14,2,2022-08-08,9381
Processo,2022-08-19,2023-03-07,PA,PA,14,2,2022-08-19,9382
Processo,2022-08-19,2023-03-07,PA,PA,14,2,2022-08-19,9383
Processo,2022-08-19,2023-03-07,PA,PA,14,2,2022-08-19,9384
Processo,2023-04-03,2023-10-18,PA,PA,14,2,2023-04-03,9385
Processo,2023-04-03,2023-10-18,PA,PA,14,2,2023-04-03,9386
Processo,2022-09-17,,PA,PA,14,2,2022-09-17,9387
Processo,2022-09-17,,PA,PA,14,2,2022-09-17,9388
Processo,2022-09-17,,PA,PA,14,2,2022-09-17,9389
Processo,2022-08-12,2022-09-20,PA,PA,14,2,2022-08-12,9390
Processo,2022-10-01,,PA,PA,14,2,2023-06-22,9391
Processo,2022-10-01,,PA,PA,14,2,2023-06-22,9392
Processo,2022-08-09,2022-09-20,PA,PA,14,2,2022-08-09,9393
Processo,2022-08-09,2022-09-20,PA,PA,14,2,2022-08-09,9394
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9395
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9396
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9397
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9398
Processo,2022-09-17,2022-12-03,PA,PA,14,2,2022-09-17,9399
Processo,2022-12-19,,PA,PA,14,2,2022-12-23,9400
Processo,2022-12-19,,PA,PA,14,2,2022-12-23,9401
Processo,2022-12-19,,PA,PA,14,2,2022-12-23,9402
Processo,2022-12-19,,PA,PA,14,2,2022-12-23,9403
Processo,2022-09-13,2023-04-26,PA,PA,14,2,2022-09-13,9404
Processo,2022-08-15,2022-09-20,PA,PA,14,2,2022-08-15,9405
Processo,2022-08-15,2022-09-20,PA,PA,14,2,2022-08-15,9406
Processo,2022-08-15,2022-09-20,PA,PA,14,2,2022-08-15,9407
Processo,2022-08-10,2022-09-20,PA,PA,14,2,2022-08-10,9408
Processo,2022-08-10,2022-09-20,PA,PA,14,2,2022-08-10,9409
Processo,2022-08-13,2022-09-20,PA,PA,14,2,2022-08-13,9410
Processo,2022-09-27,2023-02-14,PA,PA,14,2,2022-09-27,9411
Processo,2022-08-12,2022-09-20,PA,PA,14,2,2022-08-12,9412
Processo,2022-07-25,,PA,PA,14,2,2022-08-05,9413
Processo,2022-09-28,2022-12-17,PA,PA,14,2,2022-09-28,9414
Processo,2022-08-06,2022-10-10,PA,PA,14,2,2022-08-06,9415
Processo,2022-08-22,,PA,PA,14,2,2023-01-20,9416
Processo,2022-08-22,,PA,PA,14,2,2023-01-20,9417
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9418
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9419
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9420
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9421
Processo,2022-09-08,,PA,PA,14,2,2023-02-28,9422
Processo,2022-09-13,,PA,PA,14,2,2022-09-13,9423
Processo,2022-09-02,,PA,PA,14,2,2023-05-31,9424
Processo,2022-09-02,,PA,PA,14,2,2023-05-31,9425
Processo,2022-08-15,2022-09-19,PA,PA,14,2,2022-08-15,9426
Processo,2022-08-15,2022-09-19,PA,PA,14,2,2022-08-15,9427
Processo,2022-08-15,2022-09-19,PA,PA,14,2,2022-08-15,9428
Processo,2022-08-30,2022-09-16,PA,PA,14,2,2022-08-30,9429
Processo,2022-08-19,2023-02-16,PA,PA,14,2,2022-08-19,9430
Processo,2022-08-19,2023-02-16,PA,PA,14,2,2022-08-19,9431
Processo,2022-08-19,2023-02-16,PA,PA,14,2,2022-08-19,9432
Processo,2022-09-08,2023-04-20,PA,PA,14,2,2022-09-08,9433
