DT_GERACAO;HH_GERACAO;ANO_ELEICAO;DS_IDENTIFICACAO_RECURSO;NR_RECURSO;DT_AUTUACAO;DT_BAIXA;NR_PROCESSO_ORIGEM;SG_UF_TRIBUNAL_ORIGEM;NR_INSTANCIA_ORIGEM;SG_UF_TRIBUNAL;NR_INSTANCIA;DT_DISTRIBUICAO;CD_TIPO_DISTRIBUICAO;DS_TIPO_DISTRIBUICAO;CD_RELATOR;NM_RELATOR;CD_TIPO_CARGO_RELATOR;DS_TIPO_CARGO_RELATOR;CD_CLASSE;SG_CLASSE;DS_CLASSE;CD_ASSUNTO_PRINCIPAL;DS_ASSUNTO_PRINCIPAL;DS_TIPO_RECURSO;DS_NATUREZA_RECURSO;ST_CONCLUSO;QT_DECISOES;DT_ULTIMA_DECISAO;DS_ULTIMA_DECISAO
03/12/2023;05:05:43;2022;Processo;65058389;14/09/2022;23/03/2023;0607676-49.2022.6.26.0000;SP;26;SP;2;14/09/2022;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;4;09/mar/23;
03/12/2023;05:05:43;2022;Processo;64376990;27/07/2022;14/03/2023;0600311-41.2022.6.26.0000;SP;26;SP;2;27/07/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Agravo;Externo;0;9;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64376991;27/07/2022;14/03/2023;0600311-41.2022.6.26.0000;SP;26;SP;2;27/07/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Agravo;Externo;0;9;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64237345;27/07/2022;14/03/2023;0600311-41.2022.6.26.0000;SP;26;SP;2;27/07/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;9;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64199611;27/07/2022;14/03/2023;0600311-41.2022.6.26.0000;SP;26;SP;2;27/07/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;9;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64193128;10/08/2022;28/09/2022;0602451-48.2022.6.26.0000;SP;26;SP;2;10/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;14-SEP-22;
03/12/2023;05:05:43;2022;Processo;64326653;14/05/2022;27/03/2023;0600180-66.2022.6.26.0000;SP;26;SP;2;20/03/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Agravo de Instrumento;Externo;0;9;06-SEP-22;
03/12/2023;05:05:43;2022;Processo;64117968;14/05/2022;27/03/2023;0600180-66.2022.6.26.0000;SP;26;SP;2;20/03/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;9;06-SEP-22;
03/12/2023;05:05:43;2022;Processo;64077665;14/05/2022;27/03/2023;0600180-66.2022.6.26.0000;SP;26;SP;2;20/03/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;9;06-SEP-22;
03/12/2023;05:05:43;2022;Processo;64461835;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Recurso Ordinário;Externo;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;64456592;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;64416343;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;64414954;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;64414404;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Recurso Ordinário;Externo;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;64173650;04/08/2022;14/12/2022;0600657-89.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;7;25-OCT-22;
03/12/2023;05:05:43;2022;Processo;65387840;12/09/2022;;0605908-88.2022.6.26.0000;SP;26;SP;2;12/09/2022;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Embargos de Declaração;Interno;1;1;31/jul/23;
03/12/2023;05:05:43;2022;Processo;64401917;03/09/2022;22/11/2022;0604243-37.2022.6.26.0000;SP;26;SP;2;03/09/2022;;;45;Gabinete do Juiz Auxiliar I;55;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;7;19-SEP-22;
03/12/2023;05:05:43;2022;Processo;64383001;03/09/2022;22/11/2022;0604243-37.2022.6.26.0000;SP;26;SP;2;03/09/2022;;;45;Gabinete do Juiz Auxiliar I;55;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;7;19-SEP-22;
03/12/2023;05:05:43;2022;Processo;64383002;03/09/2022;22/11/2022;0604243-37.2022.6.26.0000;SP;26;SP;2;03/09/2022;;;45;Gabinete do Juiz Auxiliar I;55;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;7;19-SEP-22;
03/12/2023;05:05:43;2022;Processo;64286896;03/09/2022;22/11/2022;0604243-37.2022.6.26.0000;SP;26;SP;2;03/09/2022;;;45;Gabinete do Juiz Auxiliar I;55;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;7;19-SEP-22;
03/12/2023;05:05:43;2022;Processo;65041479;11/09/2022;03/03/2023;0605153-64.2022.6.26.0000;SP;26;SP;2;11/09/2022;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;4;28-FEB-23;
03/12/2023;05:05:43;2022;Processo;65146352;13/09/2022;31/07/2023;0607483-34.2022.6.26.0000;SP;26;SP;2;13/09/2022;;;3;Gabinete do Juiz de Direito II;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Agravo;Externo;0;6;28-FEB-23;
03/12/2023;05:05:43;2022;Processo;65055997;13/09/2022;31/07/2023;0607483-34.2022.6.26.0000;SP;26;SP;2;13/09/2022;;;3;Gabinete do Juiz de Direito II;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;6;28-FEB-23;
03/12/2023;05:05:43;2022;Processo;65503159;10/09/2022;;0604745-73.2022.6.26.0000;SP;26;SP;2;10/09/2022;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;2;29/nov/23;
03/12/2023;05:05:43;2022;Processo;65491154;04/11/2022;;0608452-49.2022.6.26.0000;SP;26;SP;2;07/03/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;3;13/nov/23;
03/12/2023;05:05:43;2022;Processo;65259092;13/09/2022;;0606312-42.2022.6.26.0000;SP;26;SP;2;08/11/2023;;;8;Gabinete do Jurista II;13;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11630;Cargo - Deputado Estadual;Agravo;Externo;0;6;29-MAY-23;
03/12/2023;05:05:43;2022;Processo;65239644;13/09/2022;;0606312-42.2022.6.26.0000;SP;26;SP;2;08/11/2023;;;8;Gabinete do Jurista II;13;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11630;Cargo - Deputado Estadual;Recurso;Interno;0;6;29-MAY-23;
03/12/2023;05:05:43;2022;Processo;65022450;13/09/2022;;0606312-42.2022.6.26.0000;SP;26;SP;2;08/11/2023;;;8;Gabinete do Jurista II;13;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;6;29-MAY-23;
03/12/2023;05:05:43;2022;Processo;64192318;13/07/2022;;0600279-36.2022.6.26.0000;SP;26;SP;2;09/11/2023;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;1;10;31-AUG-22;
03/12/2023;05:05:43;2022;Processo;64118138;13/07/2022;;0600279-36.2022.6.26.0000;SP;26;SP;2;09/11/2023;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;1;10;31-AUG-22;
03/12/2023;05:05:43;2022;Processo;64109200;05/07/2022;;0600261-15.2022.6.26.0000;SP;26;SP;2;18/10/2023;;;6;Gabinete do Jurista I;11;Magistrado;11541;Rp;REPRESENTAÇÃO;12637;Propaganda Política - Propaganda Eleitoral - Redes Sociais;Recurso;Interno;1;6;24-AUG-22;
03/12/2023;05:05:43;2022;Processo;64484282;04/10/2022;;0608209-08.2022.6.26.0000;SP;26;SP;2;14/09/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;6;28/nov/23;
03/12/2023;05:05:43;2022;Processo;65240172;16/09/2022;;0607837-59.2022.6.26.0000;SP;26;SP;2;30/01/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11655;Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa;Embargos de Declaração;Interno;0;6;21/jun/23;
03/12/2023;05:05:43;2022;Processo;64434139;16/09/2022;;0607837-59.2022.6.26.0000;SP;26;SP;2;30/01/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;11655;Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa;Recurso;Interno;0;6;21/jun/23;
03/12/2023;05:05:43;2022;Processo;64452918;31/08/2022;;0604216-54.2022.6.26.0000;SP;26;SP;2;30/08/2023;;;6;Gabinete do Jurista I;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Agravo;Externo;0;7;26-SEP-22;
03/12/2023;05:05:43;2022;Processo;64293768;31/08/2022;;0604216-54.2022.6.26.0000;SP;26;SP;2;30/08/2023;;;6;Gabinete do Jurista I;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;7;26-SEP-22;
03/12/2023;05:05:43;2022;Processo;65203236;25/09/2022;09/05/2023;0607979-63.2022.6.26.0000;SP;26;SP;2;11/01/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Agravo;Externo;0;4;13-APR-23;
03/12/2023;05:05:43;2022;Processo;64990825;25/09/2022;09/05/2023;0607979-63.2022.6.26.0000;SP;26;SP;2;11/01/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;4;13-APR-23;
03/12/2023;05:05:43;2022;Processo;64975105;25/09/2022;09/05/2023;0607979-63.2022.6.26.0000;SP;26;SP;2;11/01/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Recurso;Interno;0;4;13-APR-23;
03/12/2023;05:05:43;2022;Processo;64471626;29/08/2022;;0604186-19.2022.6.26.0000;SP;26;SP;2;24/10/2023;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;8;11-OCT-22;
03/12/2023;05:05:43;2022;Processo;65153961;13/09/2022;04/04/2023;0606977-58.2022.6.26.0000;SP;26;SP;2;25/11/2022;;;8;Gabinete do Jurista II;13;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Recurso;Interno;0;4;23/mar/23;
03/12/2023;05:05:43;2022;Processo;65063404;13/09/2022;04/04/2023;0606977-58.2022.6.26.0000;SP;26;SP;2;25/11/2022;;;8;Gabinete do Jurista II;13;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Embargos de Declaração;Interno;0;4;23/mar/23;
03/12/2023;05:05:43;2022;Processo;64435276;04/08/2022;07/12/2022;0600785-12.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;5;04-OCT-22;
03/12/2023;05:05:43;2022;Processo;64404892;18/08/2022;25/09/2022;0604072-80.2022.6.26.0000;SP;26;SP;2;18/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11617;Registro de Candidatura - Preenchimento de Vaga Remanescente;Embargos de Declaração;Interno;0;5;21-SEP-22;
03/12/2023;05:05:43;2022;Processo;64284176;18/08/2022;25/09/2022;0604072-80.2022.6.26.0000;SP;26;SP;2;18/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11617;Registro de Candidatura - Preenchimento de Vaga Remanescente;Embargos de Declaração;Interno;0;5;21-SEP-22;
03/12/2023;05:05:43;2022;Processo;64331912;10/08/2022;24/10/2022;0602553-70.2022.6.26.0000;SP;26;SP;2;10/08/2022;;;5;Gabinete do Juiz de Direito I;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;5;14-SEP-22;
03/12/2023;05:05:43;2022;Processo;64477676;30/09/2022;04/12/2022;0608160-64.2022.6.26.0000;SP;26;SP;2;30/09/2022;;;47;Gabinete do Juiz Auxiliar II;57;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11655;Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa;Recurso;Interno;0;5;30/nov/22;
03/12/2023;05:05:43;2022;Processo;64472151;30/09/2022;04/12/2022;0608160-64.2022.6.26.0000;SP;26;SP;2;30/09/2022;;;47;Gabinete do Juiz Auxiliar II;57;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;11655;Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa;Embargos de Declaração;Interno;0;5;30/nov/22;
03/12/2023;05:05:43;2022;Processo;64412155;04/08/2022;01/10/2022;0600830-16.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;27-SEP-22;
03/12/2023;05:05:43;2022;Processo;64406180;04/08/2022;01/10/2022;0600830-16.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;27-SEP-22;
03/12/2023;05:05:43;2022;Processo;64444681;26/08/2022;;0604171-50.2022.6.26.0000;SP;26;SP;2;30/01/2023;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;9;18-OCT-23;
03/12/2023;05:05:43;2022;Processo;64239638;26/08/2022;;0604171-50.2022.6.26.0000;SP;26;SP;2;30/01/2023;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;9;18-OCT-23;
03/12/2023;05:05:43;2022;Processo;64455882;22/09/2022;10/10/2022;0607924-15.2022.6.26.0000;SP;26;SP;2;23/09/2022;;;47;Gabinete do Juiz Auxiliar II;57;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;4;06-OCT-22;
03/12/2023;05:05:43;2022;Processo;64449967;22/09/2022;10/10/2022;0607924-15.2022.6.26.0000;SP;26;SP;2;23/09/2022;;;47;Gabinete do Juiz Auxiliar II;57;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;4;06-OCT-22;
03/12/2023;05:05:43;2022;Processo;64177013;09/08/2022;27/09/2022;0602086-91.2022.6.26.0000;SP;26;SP;2;09/08/2022;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64331946;12/08/2022;23/09/2022;0603321-93.2022.6.26.0000;SP;26;SP;2;12/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;19-SEP-22;
03/12/2023;05:05:43;2022;Processo;64196513;12/08/2022;01/11/2022;0603199-80.2022.6.26.0000;SP;26;SP;2;12/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;06-SEP-22;
03/12/2023;05:05:43;2022;Processo;64324310;04/08/2022;02/10/2022;0600647-45.2022.6.26.0000;SP;26;SP;2;04/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;5;27-SEP-22;
03/12/2023;05:05:43;2022;Processo;64196515;12/08/2022;27/09/2022;0603300-20.2022.6.26.0000;SP;26;SP;2;12/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;09-SEP-22;
03/12/2023;05:05:43;2022;Processo;64417610;14/08/2022;01/10/2022;0603681-28.2022.6.26.0000;SP;26;SP;2;14/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;27-SEP-22;
03/12/2023;05:05:43;2022;Processo;64417052;14/08/2022;04/10/2022;0603634-54.2022.6.26.0000;SP;26;SP;2;14/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;30-SEP-22;
03/12/2023;05:05:43;2022;Processo;64200997;14/08/2022;13/10/2022;0603595-57.2022.6.26.0000;SP;26;SP;2;14/08/2022;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;13-SEP-22;
03/12/2023;05:05:43;2022;Processo;64200642;15/08/2022;03/10/2022;0603800-86.2022.6.26.0000;SP;26;SP;2;15/08/2022;;;3;Gabinete do Juiz de Direito II;3;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;11-SEP-22;
03/12/2023;05:05:43;2022;Processo;64323268;14/08/2022;25/09/2022;0603677-88.2022.6.26.0000;SP;26;SP;2;14/08/2022;;;6;Gabinete do Jurista I;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;21-SEP-22;
03/12/2023;05:05:43;2022;Processo;64310577;26/08/2022;27/09/2022;0604170-65.2022.6.26.0000;SP;26;SP;2;26/08/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;6;13-SEP-22;
03/12/2023;05:05:43;2022;Processo;64271791;26/08/2022;27/09/2022;0604170-65.2022.6.26.0000;SP;26;SP;2;26/08/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;6;13-SEP-22;
03/12/2023;05:05:43;2022;Processo;65324000;09/01/2023;20/07/2023;0600004-53.2023.6.26.0000;SP;26;SP;2;04/04/2023;;;6;Gabinete do Jurista I;11;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12062;Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral;Recurso Ordinário;Externo;0;2;13/jul/23;
03/12/2023;05:05:43;2022;Processo;65172802;09/01/2023;20/07/2023;0600004-53.2023.6.26.0000;SP;26;SP;2;04/04/2023;;;6;Gabinete do Jurista I;11;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12062;Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral;Petição de Agravo (Lei12.322/2010);Externo;0;2;13/jul/23;
03/12/2023;05:05:43;2022;Processo;64279012;08/08/2022;28/09/2022;0601484-03.2022.6.26.0000;SP;26;SP;2;08/08/2022;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;08-SEP-22;
03/12/2023;05:05:43;2022;Processo;64147366;09/08/2022;25/09/2022;0602042-72.2022.6.26.0000;SP;26;SP;2;10/08/2022;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;31-AUG-22;
03/12/2023;05:05:43;2022;Processo;64147365;09/08/2022;25/09/2022;0602042-72.2022.6.26.0000;SP;26;SP;2;10/08/2022;;;4;Gabinete do Desembargador do Tribunal Regional Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;31-AUG-22;
03/12/2023;05:05:43;2022;Processo;64125261;03/08/2022;18/09/2022;0600637-98.2022.6.26.0000;SP;26;SP;2;03/08/2022;;;48;Gabinete do Juiz Auxiliar III;58;Juiz Auxiliar da Propaganda;11541;Rp;REPRESENTAÇÃO;12637;Propaganda Política - Propaganda Eleitoral - Redes Sociais;Embargos de Declaração;Interno;0;4;19-AUG-22;
03/12/2023;05:05:43;2022;Processo;64191481;08/08/2022;26/09/2022;0601538-66.2022.6.26.0000;SP;26;SP;2;08/08/2022;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;02-SEP-22;
03/12/2023;05:05:43;2022;Processo;64191482;08/08/2022;26/09/2022;0601538-66.2022.6.26.0000;SP;26;SP;2;08/08/2022;;;7;Gabinete do Desembargador do Tribunal de Justiça;7;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;2;02-SEP-22;
03/12/2023;05:05:43;2022;Processo;64203964;15/08/2022;27/09/2022;0603872-73.2022.6.26.0000;SP;26;SP;2;15/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;1;08-SEP-22;
03/12/2023;05:05:43;2022;Processo;64204105;15/08/2022;27/09/2022;0603885-72.2022.6.26.0000;SP;26;SP;2;15/08/2022;;;8;Gabinete do Jurista II;13;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;1;05-SEP-22;
